lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
116.08010106077975,40.09318412730535,乾坤山庄,苏家坨镇车耳营路双泉茶棚清闲会所,北京市,北京市,,商务住宅;住宅区;住宅小区,120302,B000A8VWRT,商务住宅,住宅区,住宅小区,
116.08083991425228,40.093142746643785,凤凰新居,(乾坤山庄东南侧),北京市,北京市,,商务住宅;住宅区;住宅区,120300,B0FFKWNL7M,商务住宅,住宅区,住宅区,
116.0848159536613,40.075255341459545,阳山庭院,苏家坨镇管家岭路管家岭68号,北京市,北京市,,商务住宅;商务住宅相关;商务住宅相关,120000,B0FFI65M88,商务住宅,商务住宅相关,商务住宅相关,
116.08591356650557,40.094365684964316,凤凰山居,车耳营路与车耳路交叉口西北150米,北京市,北京市,,商务住宅;商务住宅相关;商务住宅相关,120000,B0FFI382R1,商务住宅,商务住宅相关,商务住宅相关,
116.0886668856463,40.07269958977737,壹宅壹院呆庐,苏家坨镇管家岭村管家岭路47号,北京市,北京市,,商务住宅;商务住宅相关;商务住宅相关,120000,B0GUG7ZJZJ,商务住宅,商务住宅相关,商务住宅相关,
116.09154062671016,40.074699204893776,淡然静园,管家岭路北150米,北京市,北京市,,商务住宅;商务住宅相关;商务住宅相关,120000,B0FFI56J89,商务住宅,商务住宅相关,商务住宅相关,
116.09168663760973,40.0751041752574,围兰庄园,[],北京市,北京市,,商务住宅;商务住宅相关;商务住宅相关,120000,B0G2LKJ9C0,商务住宅,商务住宅相关,商务住宅相关,
116.04404190087482,40.02345006788126,梁萧别墅,002县道东100米,北京市,北京市,,商务住宅;商务住宅相关;商务住宅相关,120000,B0FFI1Z34K,商务住宅,商务住宅相关,商务住宅相关,
116.0564004227076,39.98580415045069,迈克维艺术小镇,妙峰山镇石担路,北京市,北京市,,商务住宅;商务住宅相关;商务住宅相关,120000,B0FFKHGPF7,商务住宅,商务住宅相关,商务住宅相关,
116.05464688520293,39.98868086538065,北京市门头沟区龙凤岭水土保持科技示范园,109国道东150米,北京市,北京市,,商务住宅;产业园区;产业园区,120100,B0FFJOEL4V,商务住宅,产业园区,产业园区,
116.04870472557877,39.988264408277054,金顶妙峯山,G109(京拉线),北京市,北京市,,商务住宅;住宅区;住宅区,120300,B0G0ANPV6B,商务住宅,住宅区,住宅区,
116.085690141063,39.99680815157383,白楼小区,南大街40号附近,北京市,北京市,军庄镇,商务住宅;住宅区;住宅小区,120302,B0FFHQ3K9I,商务住宅,住宅区,住宅小区,
116.08734743449682,39.99636875863921,山水小区,南大街附近,北京市,北京市,军庄镇,商务住宅;住宅区;住宅小区,120302,B0FFHCV9P0,商务住宅,住宅区,住宅小区,
116.05678984748283,39.97000717563653,溪和园,[],北京市,北京市,,商务住宅;商务住宅相关;商务住宅相关,120000,B0G2R6I0CP,商务住宅,商务住宅相关,商务住宅相关,
116.0872853828588,39.996678758721245,云辉园,军庄过街楼,北京市,北京市,军庄镇,商务住宅;住宅区;住宅区,120300,B0FFL7MLIH,商务住宅,住宅区,住宅区,
116.05043193240134,39.97637568899611,陇上科技文化产业园,妙峰山镇石担路陇驾庄东口公交站,北京市,北京市,,商务住宅;商务住宅相关;商务住宅相关,120000,B0FFHGIZI5,商务住宅,商务住宅相关,商务住宅相关,
116.08498143748322,40.00185514910163,山美庭小区,202县道,北京市,北京市,军庄镇,商务住宅;住宅区;住宅小区,120302,B0FFGMTVKQ,商务住宅,住宅区,住宅小区,
116.08199265040753,39.9698776113945,琉璃渠社区,琉璃渠村后街49号,北京市,北京市,龙泉,商务住宅;住宅区;社区中心,120304,B0FFJ7C1X3,商务住宅,住宅区,社区中心,
116.05994153850854,39.92875609015408,安康小区(滑石道),西辛房,北京市,北京市,门头沟,商务住宅;住宅区;住宅小区,120302,B000A85YTG,商务住宅,住宅区,住宅小区,
116.06418315649539,39.936860081599384,西山楼,西山街6号附近,北京市,北京市,东辛房村,商务住宅;住宅区;住宅小区,120302,B0FFGFHUE7,商务住宅,住宅区,住宅小区,
116.06881479587057,39.934371871730654,河南街小区,矿后街与门头沟路交叉口西南150米,北京市,北京市,东辛房村,商务住宅;住宅区;住宅小区,120302,B0FFH143BZ,商务住宅,住宅区,住宅小区,
116.07029991448985,39.93156348305188,南山花园,东辛房街24号,北京市,北京市,门头沟,商务住宅;住宅区;住宅小区,120302,B0FFF6W3Y5,商务住宅,住宅区,住宅小区,
116.0634747442023,39.93090321523921,西辛房社区,西辛房大街51号,北京市,北京市,龙泉,商务住宅;住宅区;社区中心,120304,B0FFHLLXNG,商务住宅,住宅区,社区中心,
116.07106914233434,39.94073237860692,龙新街社区,龙门西街(龙门新区a6小区西侧),北京市,北京市,东辛房村,商务住宅;住宅区;住宅小区,120302,B0FFHLLYBL,商务住宅,住宅区,住宅小区,
116.06978530487892,39.93176398407266,东辛房社区24号院,东辛房街24号附近,北京市,北京市,门头沟,商务住宅;住宅区;住宅小区,120302,B0FFIBVY01,商务住宅,住宅区,住宅小区,
116.07764489518257,39.937344280950676,龙苑,增产路北街与矿建街交叉口西南150米,北京市,北京市,东辛房村,商务住宅;住宅区;住宅小区,120302,B000A8U1Z4,商务住宅,住宅区,住宅小区,
116.09249201615998,39.92753000650607,西山艺境,黑山大街,北京市,北京市,门头沟,商务住宅;住宅区;别墅,120301,B000AA1WY0,商务住宅,住宅区,别墅,
116.07694409638142,39.937905723525574,矿建街社区,矿建街268号院,北京市,北京市,门头沟,商务住宅;住宅区;社区中心|商务住宅;住宅区;住宅小区,120304|120302,B0FFHLMPUX,商务住宅,住宅区,社区中心|商务住宅,住宅区
116.07877546296052,39.92996187296112,中门花园社区,中门寺街67号院,北京市,北京市,门头沟,商务住宅;住宅区;住宅小区,120302,B000A833SO,商务住宅,住宅区,住宅小区,
116.0699409499731,39.94131444828184,龙门新区A5小区,龙门西街,北京市,北京市,龙泉,商务住宅;住宅区;住宅小区,120302,B0FFG8L6AP,商务住宅,住宅区,住宅小区,
116.07102838939632,39.939048483832,龙门新区A10小区,门头沟北路与龙门西路交汇处西100米,北京市,北京市,龙泉,商务住宅;住宅区;住宅小区,120302,B0FFGI8TIQ,商务住宅,住宅区,住宅小区,
116.07377143115468,39.93991802533801,龙门新区A6小区,龙山街,北京市,北京市,龙泉,商务住宅;住宅区;住宅小区,120302,B0FFG707LJ,商务住宅,住宅区,住宅小区,
116.05891065134162,39.93136548256135,惠泽家园,[],北京市,北京市,门头沟,商务住宅;住宅区;住宅小区,120302,B0FFFH0G9C,商务住宅,住宅区,住宅小区,
116.07314691577835,39.93912157909956,龙门新区A8小区,门头沟北路与龙门西路交叉口北100米,北京市,北京市,龙泉,商务住宅;住宅区;住宅小区,120302,B0FFGHFAG1,商务住宅,住宅区,住宅小区,
116.06422800324032,39.9376549940213,西山社区,西山街109-3,北京市,北京市,龙泉,商务住宅;住宅区;社区中心,120304,B0FFJ7QHVR,商务住宅,住宅区,社区中心,
116.07795803328355,39.93539115813636,东辛房东街小区,东辛房东街253号附近,北京市,北京市,东辛房村,商务住宅;住宅区;住宅小区,120302,B0FFGZ00EA,商务住宅,住宅区,住宅小区,
116.0633950637121,39.929149388060495,华怡家园,西赵路附近,北京市,北京市,门头沟,商务住宅;住宅区;住宅小区,120302,B0FFGI1WPE,商务住宅,住宅区,住宅小区,
116.08106885597589,39.938221293403444,增产路北街,河滩龙门车站附近,北京市,北京市,门头沟,商务住宅;住宅区;住宅区,120300,B0FFGQ6PAC,商务住宅,住宅区,住宅区,
116.07366393235604,39.944296940920594,龙门居住区,和平街与和平西街交叉路口往西南约150米,北京市,北京市,龙泉,商务住宅;住宅区;住宅小区,120302,B0FFL2US0H,商务住宅,住宅区,住宅小区,
116.08799371170213,39.94863954470521,广场社区,七棵树东大街137号楼院内,北京市,北京市,门头沟,商务住宅;住宅区;住宅小区,120302,B000A8U1Z7,商务住宅,住宅区,住宅小区,
116.05644961314381,39.929241325015695,北涧沟社区,北涧沟148号,北京市,北京市,门头沟,商务住宅;住宅区;社区中心,120304,B0FFIYVFIV,商务住宅,住宅区,社区中心,
116.06920184262857,39.93917527970727,新东山,九龙路(龙门新区A10小区西侧约250米),北京市,北京市,龙泉,商务住宅;商务住宅相关;商务住宅相关,120000,B0FFITDLHL,商务住宅,商务住宅相关,商务住宅相关,
116.07272583003017,39.92633045417761,中门寺村,大峪中门,北京市,北京市,门头沟,商务住宅;住宅区;住宅小区|地名地址信息;普通地名;村庄级地名,120302|190108,B0FFG74YZR,商务住宅,住宅区,住宅小区|地名地址信息,普通地名
116.08844777316021,39.941227757815625,惠民家园,增产路7号,北京市,北京市,门头沟,商务住宅;住宅区;住宅小区,120302,B000A85V55,商务住宅,住宅区,住宅小区,
116.06964693121365,39.94334266221609,龙门新区A2A3小区,和平西街与龙山街交叉口西北200米,北京市,北京市,龙泉,商务住宅;住宅区;住宅小区,120302,B0FFHC97HE,商务住宅,住宅区,住宅小区,
116.07644553341134,39.92837244956888,中门家园社区,大峪南路67号附近,北京市,北京市,门头沟,商务住宅;住宅区;住宅小区,120302,B0FFHYIY0D,商务住宅,住宅区,住宅小区,
116.0759510767889,39.9414502797399,龙门新区5区,和平街与龙山街交叉口东南50米,北京市,北京市,东辛房村,商务住宅;住宅区;住宅小区,120302,B0FFHC9CBY,商务住宅,住宅区,住宅小区,
