lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
116.08368849501402,40.0941454235772,山泉水石磨卤水豆腐,龙泉寺南路,北京市,北京市,,购物服务;综合市场;农副产品市场,060703,B0FFL6FVNO,购物服务,综合市场,农副产品市场,
116.08484439791951,40.09502195570501,苏家坨镇便民菜店,龙泉寺南路,北京市,北京市,,购物服务;综合市场;蔬菜市场,060705,B0FFL6FVXN,购物服务,综合市场,蔬菜市场,
116.04999513810395,39.97341660687621,乐客蔬菜养殖果园,妙峰山镇陇驾庄村,北京市,北京市,,购物服务;综合市场;农副产品市场,060703,B0FFJ0APB3,购物服务,综合市场,农副产品市场,
116.04755777937402,39.974510158973715,蔬果店,[],北京市,北京市,,购物服务;综合市场;蔬菜市场,060705,B0G09ANXME,购物服务,综合市场,蔬菜市场,
116.08721234501859,39.9968677664743,内蒙牧野锡元精品牛羊肉,北大街与南大街交叉口东南50米,北京市,北京市,军庄镇,购物服务;综合市场;农副产品市场,060703,B0FFKUXNN4,购物服务,综合市场,农副产品市场,
116.06318930088825,39.93699633802427,康依家生鲜社区便利(西山楼店),石巷路西山楼小区14号楼,北京市,北京市,东辛房村,购物服务;综合市场;农副产品市场,060703,B0FFHC96JZ,购物服务,综合市场,农副产品市场,
116.07784590713173,39.93668217802564,精品水果批发,东辛房东街164附近,北京市,北京市,门头沟,购物服务;综合市场;果品市场,060704,B0FFL50A87,购物服务,综合市场,果品市场,
116.08033801080563,39.93033098100032,果蔬便民超市,中门寺街67号院4号楼附近,北京市,北京市,门头沟,购物服务;综合市场;果品市场,060704,B0G33UYC78,购物服务,综合市场,果品市场,
116.07936630143584,39.92989853090987,鸿福立果蔬便民连锁超市,中门花园39号院,北京市,北京市,门头沟,购物服务;综合市场;果品市场,060704,B0FFL6AIHB,购物服务,综合市场,果品市场,
116.08422257346065,39.930666263625824,鲜果多大卖场,龙泉镇中门寺南坡回迁安置小区13号楼,北京市,北京市,门头沟,购物服务;综合市场;果品市场,060704,B0GK7X4HCB,购物服务,综合市场,果品市场,
116.0869778031203,39.93858514963097,康依家生鲜社区店,惠民家园二区23号楼1层101-2号,北京市,北京市,大峪村,购物服务;综合市场;蔬菜市场,060705,B0FFJ2JX4Y,购物服务,综合市场,蔬菜市场,
116.09052598137566,39.93686168779264,壹公里,黑山大街36号,北京市,北京市,门头沟,购物服务;综合市场;果品市场,060704,B0FFL0DTCU,购物服务,综合市场,果品市场,
116.08679378049344,39.938527194663195,新鲜就近社区店,黑山大街与增产路交叉口西南200米路南,北京市,北京市,大峪村,购物服务;综合市场;农副产品市场,060703,B0FFKHFMLJ,购物服务,综合市场,农副产品市场,
116.0885511436776,39.93854984713456,内蒙古牛羊肉,惠民家园二区26号楼底商,北京市,北京市,门头沟,购物服务;综合市场;农副产品市场|购物服务;专卖店;专营店,060703|061200,B0FFM22XWR,购物服务,综合市场,农副产品市场|购物服务,专卖店
116.08319496449734,39.943337144519944,王记清真鲜牛羊肉店,安民西路与门头沟北路交叉口西50米,北京市,北京市,龙泉,购物服务;综合市场;农副产品市场,060703,B0FFGJR85G,购物服务,综合市场,农副产品市场,
116.08443060675836,39.938215890187756,门头沟农副产品集散中心,增产路43号,北京市,北京市,门头沟,购物服务;综合市场;农副产品市场,060703,B000A85V59,购物服务,综合市场,农副产品市场,
116.08770669324979,39.93273222816734,康依家生鲜社区服务便民菜站,龙泉镇坡头新村66号,北京市,北京市,门头沟,购物服务;综合市场;蔬菜市场,060705,B0FFHC4WOI,购物服务,综合市场,蔬菜市场,
116.09063814939532,39.93587971912447,内蒙草原鲜牛羊肉专卖,大峪街道黑山大街13号楼底商,北京市,北京市,门头沟,购物服务;综合市场;农副产品市场,060703,B0FFH2TEFY,购物服务,综合市场,农副产品市场,
116.0866688922382,39.94528795769594,康依家生鲜(二斜井店),二斜井7号楼一楼,北京市,北京市,龙泉,购物服务;综合市场;农副产品市场,060703,B0FFHLM1E0,购物服务,综合市场,农副产品市场,
116.09159154563112,39.90462496907002,老磨坊豆腐,冯万路与西北环线交叉口西100米,北京市,北京市,永定,购物服务;综合市场;农副产品市场,060703,B0FFHC4VSC,购物服务,综合市场,农副产品市场,
116.0902327013146,39.90705893732958,清真牛肉羊肉羊肉片,西北环线附近,北京市,北京市,永定,购物服务;综合市场;农副产品市场,060703,B0FFHC52XW,购物服务,综合市场,农副产品市场,
116.13381069967967,40.13416216366445,大都苏尼特肉业,阳坊龙泉居(北京阳坊大都饭店南),北京市,北京市,阳坊村,购物服务;综合市场;农副产品市场,060703,B0FFFV369R,购物服务,综合市场,农副产品市场,
116.13792201576055,40.13893997163319,新鲜水果(阳坊店),中顺街与阳坊村西大街交叉口西100米,北京市,北京市,阳坊村,购物服务;综合市场;果品市场,060704,B0FFHYLJQB,购物服务,综合市场,果品市场,
116.13482788962212,40.135885513576255,阿利果庄园,S218(温南路),北京市,北京市,阳坊,购物服务;综合市场;果品市场,060704,B0FFL4QJUG,购物服务,综合市场,果品市场,
116.13488095821272,40.13633754936904,好运水果店,S218(温南路),北京市,北京市,阳坊村,购物服务;综合市场;果品市场,060704,B0FFL36I8P,购物服务,综合市场,果品市场,
116.1349541153308,40.136474646093376,小张水果店,S218(温南路),北京市,北京市,阳坊,购物服务;综合市场;果品市场,060704,B0FFL6QA93,购物服务,综合市场,果品市场,
116.13545639638326,40.135873463823714,水果店(阳坊西贯市商业街店),阳坊镇西贯市场,北京市,北京市,阳坊,购物服务;综合市场;果品市场,060704,B0FFHSPL3S,购物服务,综合市场,果品市场,
116.13493606154144,40.13655761081829,鲜牛羊肉,S218(温南路),北京市,北京市,阳坊村,购物服务;综合市场;农副产品市场,060703,B0G3UY08QS,购物服务,综合市场,农副产品市场,
116.13732379116085,40.136994226965406,李记清真牛羊肉食品,阳坊镇西贯市村西河滩北街27号,北京市,北京市,阳坊村,购物服务;综合市场;农副产品市场|购物服务;专卖店;专营店,060703|061200,B0G3L1J7IE,购物服务,综合市场,农副产品市场|购物服务,专卖店
116.13708826822975,40.13656690221272,大又甜水果店,S218(温南路),北京市,北京市,阳坊,购物服务;综合市场;果品市场,060704,B0FFLEX6X2,购物服务,综合市场,果品市场,
116.13536211916454,40.1362682824693,便民粮油,S218(温南路),北京市,北京市,阳坊,购物服务;综合市场;农副产品市场,060703,B0FFFV67TY,购物服务,综合市场,农副产品市场,
116.13581583857696,40.139173686551544,阳坊世广粮油,阳坊村西大街(怡然乡村酒店东南侧约200米),北京市,北京市,阳坊村,购物服务;综合市场;农副产品市场,060703,B0HG0BU43Z,购物服务,综合市场,农副产品市场,
116.1376302826709,40.139040504112394,北京第五肉联厂直销店,阳坊村西大街43号附近,北京市,北京市,阳坊村,购物服务;综合市场;农副产品市场,060703,B0FFFWBB7T,购物服务,综合市场,农副产品市场,
116.13740705183932,40.136557399511595,老兵批发城,西河滩街与村北街交叉口南50米,北京市,北京市,阳坊,购物服务;便民商店/便利店;便民商店/便利店|购物服务;综合市场;综合市场,060200|060700,B000A8XRW1,购物服务,便民商店/便利店,便民商店/便利店|购物服务,综合市场
116.14057100619054,40.1362084746846,张记批零床上用品,阳东路,北京市,北京市,阳坊村,购物服务;综合市场;农副产品市场,060703,B0G21642WT,购物服务,综合市场,农副产品市场,
116.11995610857672,40.11284718080581,绿林深处鲜果园,苏家坨梁家园路杨光果园东行100米路北,北京市,北京市,,购物服务;综合市场;农副产品市场,060703,B0GRHKNNY0,购物服务,综合市场,农副产品市场,
116.11121290344315,40.11033321565004,苏家坨镇便民菜店,聂各庄路18号,北京市,北京市,,购物服务;综合市场;蔬菜市场,060705,B0FFHENOJX,购物服务,综合市场,蔬菜市场,
116.1411500770304,40.115947266246216,苏家坨镇便民菜店,[],北京市,北京市,,购物服务;综合市场;蔬菜市场,060705,B0FFL6FVKN,购物服务,综合市场,蔬菜市场,
116.1417378646995,40.11373541813019,苏家坨镇便民菜店,前沙涧路与苏家坨北路交叉口北200米,北京市,北京市,,购物服务;综合市场;蔬菜市场,060705,B0FFJKNQJU,购物服务,综合市场,蔬菜市场,
116.11435088276968,40.07804922620238,瑞果嘉品水果超市,[],北京市,北京市,,购物服务;综合市场;果品市场,060704,B0G0RRCMAS,购物服务,综合市场,果品市场,
